8.000000000000000000e+00 8.880537867580358125e+00
8.000000000000000000e+00 8.938838025245146923e+00
8.000000000000000000e+00 8.996745856285045306e+00
8.000000000000000000e+00 9.054269176168858735e+00
8.000000000000000000e+00 9.111415544275672573e+00
8.000000000000000000e+00 9.168192275488948439e+00
8.000000000000000000e+00 9.224606451129517382e+00
8.000000000000000000e+00 9.280664929259657470e+00
8.000000000000000000e+00 9.336374354419518795e+00
8.000000000000000000e+00 9.391741166818121656e+00
8.000000000000000000e+00 9.446771611023748960e+00
8.000000000000000000e+00 9.501471744186147816e+00
8.000000000000000000e+00 9.555847443812595543e+00
8.000000000000000000e+00 9.609904415149998158e+00
8.000000000000000000e+00 9.663648198160174729e+00
9.000000000000000000e+00 9.717084174154948073e+00
9.000000000000000000e+00 9.770217572080639457e+00
9.000000000000000000e+00 9.823053474492155601e+00
9.000000000000000000e+00 9.875596823227539289e+00
9.000000000000000000e+00 9.927852424797549702e+00
9.000000000000000000e+00 9.979824955528471264e+00
9.000000000000000000e+00 1.003151896643579732e+01
9.000000000000000000e+00 1.008293888787851245e+01
9.000000000000000000e+00 1.013408903399263750e+01
9.000000000000000000e+00 1.018497360691195297e+01
9.000000000000000000e+00 1.023559670080209116e+01
9.000000000000000000e+00 1.028596230569895909e+01
9.000000000000000000e+00 1.033607431118394970e+01
9.000000000000000000e+00 1.038593650988651973e+01
9.000000000000000000e+00 1.043555260083553549e+01
9.000000000000000000e+00 1.048492619265988424e+01
9.000000000000000000e+00 1.053406080665835987e+01
9.000000000000000000e+00 1.058295987971673924e+01
9.000000000000000000e+00 1.063162676712791210e+01
1.000000000000000000e+01 1.068006474527025773e+01
1.000000000000000000e+01 1.072827701418377444e+01
1.000000000000000000e+01 1.077626670003952825e+01
1.000000000000000000e+01 1.082403685749943634e+01
1.000000000000000000e+01 1.087159047199141071e+01
1.000000000000000000e+01 1.091893046188715743e+01
1.000000000000000000e+01 1.096605968057865255e+01
1.000000000000000000e+01 1.101298091851013794e+01
1.000000000000000000e+01 1.105969690508300118e+01
1.000000000000000000e+01 1.110621031051725538e+01
1.000000000000000000e+01 1.115252374763625198e+01
1.000000000000000000e+01 1.119863977357593399e+01
1.000000000000000000e+01 1.124456089143032500e+01
1.000000000000000000e+01 1.129028955183818539e+01
1.000000000000000000e+01 1.133582815451168813e+01
1.000000000000000000e+01 1.138117904970701488e+01
1.000000000000000000e+01 1.142634453963248120e+01
1.000000000000000000e+01 1.147132687981738286e+01
1.000000000000000000e+01 1.151612828042988212e+01
1.000000000000000000e+01 1.156075090753870427e+01
1.000000000000000000e+01 1.160519688433345209e+01
1.000000000000000000e+01 1.164946829231104175e+01
1.100000000000000000e+01 1.169356717240387411e+01
1.100000000000000000e+01 1.173749552609177726e+01
1.100000000000000000e+01 1.178125531644462853e+01
1.100000000000000000e+01 1.182484846915374987e+01
1.100000000000000000e+01 1.186827687352962357e+01
1.100000000000000000e+01 1.191154238344307714e+01
1.100000000000000000e+01 1.195464681825640696e+01
1.100000000000000000e+01 1.199759196371624625e+01
1.100000000000000000e+01 1.204037957280897331e+01
1.100000000000000000e+01 1.208301136661103214e+01
1.100000000000000000e+01 1.212548903507891396e+01
1.100000000000000000e+01 1.216781423784613025e+01
1.100000000000000000e+01 1.220998860496712268e+01
1.100000000000000000e+01 1.225201373766449819e+01
1.100000000000000000e+01 1.229389120902087029e+01
1.100000000000000000e+01 1.233562256467627094e+01
1.100000000000000000e+01 1.237720932349878922e+01
1.100000000000000000e+01 1.241865297821772174e+01
1.100000000000000000e+01 1.245995499605385248e+01
1.100000000000000000e+01 1.250111681932759211e+01
1.100000000000000000e+01 1.254213986604696629e+01
1.100000000000000000e+01 1.258302553047496986e+01
1.100000000000000000e+01 1.262377518367708262e+01
1.100000000000000000e+01 1.266439017407338952e+01
1.200000000000000000e+01 1.270487182794352066e+01
1.200000000000000000e+01 1.274522144993994743e+01
1.200000000000000000e+01 1.278544032357942228e+01
1.200000000000000000e+01 1.282552971171227796e+01
1.200000000000000000e+01 1.286549085699101624e+01
1.200000000000000000e+01 1.290532498232263947e+01
1.200000000000000000e+01 1.294503329129210556e+01
1.200000000000000000e+01 1.298461696860894676e+01
1.200000000000000000e+01 1.302407718048698371e+01
1.200000000000000000e+01 1.306341507509000621e+01
1.200000000000000000e+01 1.310263178287223695e+01
1.200000000000000000e+01 1.314172841699453897e+01
1.200000000000000000e+01 1.318070607368181868e+01
1.200000000000000000e+01 1.321956583256650219e+01
1.200000000000000000e+01 1.325830875706407141e+01
1.200000000000000000e+01 1.329693589469553672e+01
1.200000000000000000e+01 1.333544827741667405e+01
1.200000000000000000e+01 1.337384692194831359e+01
1.200000000000000000e+01 1.341213283009108181e+01
1.200000000000000000e+01 1.345030698901666710e+01
1.200000000000000000e+01 1.348837037157244367e+01
1.200000000000000000e+01 1.352632393658365118e+01
1.200000000000000000e+01 1.356416862910927534e+01
1.200000000000000000e+01 1.360190538074382971e+01
1.200000000000000000e+01 1.363953510985390949e+01
1.300000000000000000e+01 1.367705872187625005e+01
1.300000000000000000e+01 1.371447710953623300e+01
1.300000000000000000e+01 1.375179115312221256e+01
1.300000000000000000e+01 1.378900172071348607e+01
1.300000000000000000e+01 1.382610966842153744e+01
1.300000000000000000e+01 1.386311584060885593e+01
1.300000000000000000e+01 1.390002107013091859e+01
1.300000000000000000e+01 1.393682617854648242e+01
1.300000000000000000e+01 1.397353197631579746e+01
1.300000000000000000e+01 1.401013926304727875e+01
1.300000000000000000e+01 1.404664882765570155e+01
1.300000000000000000e+01 1.408306144858676134e+01
1.300000000000000000e+01 1.411937789401520149e+01
1.300000000000000000e+01 1.415559892201204661e+01
1.300000000000000000e+01 1.419172528074827255e+01
1.300000000000000000e+01 1.422775770866775247e+01
1.300000000000000000e+01 1.426369693465869659e+01
1.300000000000000000e+01 1.429954367823896177e+01
1.300000000000000000e+01 1.433529864971168877e+01
1.300000000000000000e+01 1.437096255033026182e+01
1.300000000000000000e+01 1.440653607247730861e+01
1.300000000000000000e+01 1.444201989978017764e+01
